/var/spool/slurm/slurmd/job480731/slurm_script: line 19: ./venv/bin/activate: No such file or directory
/home/sep4013/.conda/envs/lilac/lib/python3.13/site-packages/torchio/data/image.py:248: UserWarning: Using TorchIO images without a torchio.SubjectsLoader in PyTorch >= 2.3 might have unexpected consequences, e.g., the collated batches will be instances of torchio.Subject with 5D images. Replace your PyTorch DataLoader with a torchio.SubjectsLoader so that the collated batch becomes a dictionary, as expected. See https://github.com/TorchIO-project/torchio/issues/1179 for more context about this issue.
  warnings.warn(message, stacklevel=1)
[Epoch 8/100] [Batch 153/238] [ loss: 0.656980 ] ETA: 1 day, 16:20:59.207972
[Epoch 8/100] [Batch 154/238] [ loss: 0.752696 ] ETA: 1 day, 19:53:34.726424
[Epoch 8/100] [Batch 155/238] [ loss: 0.654264 ] ETA: 1 day, 14:19:04.406368
[Epoch 8/100] [Batch 156/238] [ loss: 0.669350 ] ETA: 1 day, 12:55:23.980393
[Epoch 8/100] [Batch 157/238] [ loss: 0.692837 ] ETA: 1 day, 16:13:13.802664
[Epoch 8/100] [Batch 158/238] [ loss: 0.672262 ] ETA: 1 day, 10:28:21.270049
[Epoch 8/100] [Batch 159/238] [ loss: 0.603424 ] ETA: 1 day, 10:42:24.481269
[Epoch 8/100] [Batch 160/238] [ loss: 0.706063 ] ETA: 1 day, 17:49:26.475281
[Epoch 8/100] [Batch 161/238] [ loss: 0.591094 ] ETA: 1 day, 17:18:35.300800
[Epoch 8/100] [Batch 162/238] [ loss: 0.772598 ] ETA: 1 day, 14:26:05.752047
[Epoch 8/100] [Batch 163/238] [ loss: 0.683517 ] ETA: 1 day, 13:43:55.980756
[Epoch 8/100] [Batch 164/238] [ loss: 0.730452 ] ETA: 1 day, 15:13:27.067698
[Epoch 8/100] [Batch 165/238] [ loss: 0.725017 ] ETA: 1 day, 15:06:34.897117
[Epoch 8/100] [Batch 166/238] [ loss: 0.620461 ] ETA: 1 day, 14:18:06.994698
[Epoch 8/100] [Batch 167/238] [ loss: 0.707762 ] ETA: 1 day, 15:36:36.546958
[Epoch 8/100] [Batch 168/238] [ loss: 0.733776 ] ETA: 1 day, 13:23:10.577873
[Epoch 8/100] [Batch 169/238] [ loss: 0.759924 ] ETA: 1 day, 14:34:27.856231
[Epoch 8/100] [Batch 170/238] [ loss: 0.658779 ] ETA: 1 day, 10:40:58.011034
[Epoch 8/100] [Batch 171/238] [ loss: 0.738764 ] ETA: 1 day, 14:55:56.028807
[Epoch 8/100] [Batch 172/238] [ loss: 0.691568 ] ETA: 1 day, 15:23:52.552649
[Epoch 8/100] [Batch 173/238] [ loss: 0.622738 ] ETA: 1 day, 14:37:42.337539
[Epoch 8/100] [Batch 174/238] [ loss: 0.588371 ] ETA: 1 day, 18:31:40.966981
[Epoch 8/100] [Batch 175/238] [ loss: 0.625311 ] ETA: 1 day, 21:37:48.490793
[Epoch 8/100] [Batch 176/238] [ loss: 0.713797 ] ETA: 1 day, 15:50:18.018007
[Epoch 8/100] [Batch 177/238] [ loss: 0.648858 ] ETA: 1 day, 16:51:18.309628
[Epoch 8/100] [Batch 178/238] [ loss: 0.679781 ] ETA: 1 day, 16:39:31.392728
[Epoch 8/100] [Batch 179/238] [ loss: 0.688412 ] ETA: 1 day, 15:01:57.042001
[Epoch 8/100] [Batch 180/238] [ loss: 0.687759 ] ETA: 1 day, 14:53:11.543002
[Epoch 8/100] [Batch 181/238] [ loss: 0.670385 ] ETA: 1 day, 13:22:25.748682
[Epoch 8/100] [Batch 182/238] [ loss: 0.683975 ] ETA: 1 day, 14:18:14.666133
[Epoch 8/100] [Batch 183/238] [ loss: 0.670011 ] ETA: 1 day, 11:39:53.692545
[Epoch 8/100] [Batch 184/238] [ loss: 0.631417 ] ETA: 1 day, 14:08:10.612263
[Epoch 8/100] [Batch 185/238] [ loss: 0.683493 ] ETA: 1 day, 12:45:45.275441
[Epoch 8/100] [Batch 186/238] [ loss: 0.693491 ] ETA: 1 day, 9:30:57.013052
[Epoch 8/100] [Batch 187/238] [ loss: 0.750539 ] ETA: 1 day, 15:20:48.043936
[Epoch 8/100] [Batch 188/238] [ loss: 0.726357 ] ETA: 1 day, 10:33:04.640788
[Epoch 8/100] [Batch 189/238] [ loss: 0.642256 ] ETA: 1 day, 13:01:23.155925
[Epoch 8/100] [Batch 190/238] [ loss: 0.698863 ] ETA: 1 day, 13:24:39.756263
[Epoch 8/100] [Batch 191/238] [ loss: 0.703612 ] ETA: 1 day, 11:48:51.473726
[Epoch 8/100] [Batch 192/238] [ loss: 0.718334 ] ETA: 1 day, 16:07:19.017181
[Epoch 8/100] [Batch 193/238] [ loss: 0.684883 ] ETA: 1 day, 22:44:01.414832
[Epoch 8/100] [Batch 194/238] [ loss: 0.664556 ] ETA: 1 day, 16:18:21.411186
[Epoch 8/100] [Batch 195/238] [ loss: 0.649866 ] ETA: 1 day, 12:25:21.608207
[Epoch 8/100] [Batch 196/238] [ loss: 0.677553 ] ETA: 1 day, 11:05:19.789362
[Epoch 8/100] [Batch 197/238] [ loss: 0.628892 ] ETA: 1 day, 22:26:11.692986
[Epoch 8/100] [Batch 198/238] [ loss: 0.673949 ] ETA: 1 day, 13:32:56.186605
[Epoch 8/100] [Batch 199/238] [ loss: 0.734079 ] ETA: 1 day, 20:16:41.095407
[Epoch 8/100] [Batch 200/238] [ loss: 0.602963 ] ETA: 1 day, 22:47:20.418091
[Epoch 8/100] [Batch 201/238] [ loss: 0.662930 ] ETA: 1 day, 15:51:15.240169
[Epoch 8/100] [Batch 202/238] [ loss: 0.682506 ] ETA: 1 day, 17:00:15.185630
[Epoch 8/100] [Batch 203/238] [ loss: 0.700231 ] ETA: 1 day, 13:08:02.122576
[Epoch 8/100] [Batch 204/238] [ loss: 0.615123 ] ETA: 1 day, 16:18:58.290990
[Epoch 8/100] [Batch 205/238] [ loss: 0.699365 ] ETA: 1 day, 18:31:01.356308
[Epoch 8/100] [Batch 206/238] [ loss: 0.661899 ] ETA: 1 day, 13:36:38.249202
[Epoch 8/100] [Batch 207/238] [ loss: 0.650770 ] ETA: 1 day, 15:57:42.286712
[Epoch 8/100] [Batch 208/238] [ loss: 0.792838 ] ETA: 1 day, 16:29:29.457760
[Epoch 8/100] [Batch 209/238] [ loss: 0.670874 ] ETA: 1 day, 11:21:52.149686
[Epoch 8/100] [Batch 210/238] [ loss: 0.748025 ] ETA: 1 day, 15:50:32.157122
[Epoch 8/100] [Batch 211/238] [ loss: 0.713511 ] ETA: 1 day, 13:18:36.683320
[Epoch 8/100] [Batch 212/238] [ loss: 0.702222 ] ETA: 1 day, 11:14:02.138698
[Epoch 8/100] [Batch 213/238] [ loss: 0.665630 ] ETA: 1 day, 14:23:29.930164
[Epoch 8/100] [Batch 214/238] [ loss: 0.656746 ] ETA: 1 day, 14:50:39.854599
[Epoch 8/100] [Batch 215/238] [ loss: 0.730330 ] ETA: 1 day, 17:39:17.548256
[Epoch 8/100] [Batch 216/238] [ loss: 0.711035 ] ETA: 1 day, 15:14:20.347195
[Epoch 8/100] [Batch 217/238] [ loss: 0.726560 ] ETA: 1 day, 11:59:59.706750
[Epoch 8/100] [Batch 218/238] [ loss: 0.713348 ] ETA: 1 day, 11:17:06.400104
[Epoch 8/100] [Batch 219/238] [ loss: 0.666494 ] ETA: 1 day, 14:10:35.356582
[Epoch 8/100] [Batch 220/238] [ loss: 0.613182 ] ETA: 1 day, 14:32:29.606213
[Epoch 8/100] [Batch 221/238] [ loss: 0.794093 ] ETA: 1 day, 21:39:44.726876
[Epoch 8/100] [Batch 222/238] [ loss: 0.745093 ] ETA: 1 day, 12:43:05.033428
[Epoch 8/100] [Batch 223/238] [ loss: 0.661757 ] ETA: 1 day, 12:11:41.079989
[Epoch 8/100] [Batch 224/238] [ loss: 0.668689 ] ETA: 1 day, 19:01:14.765121
[Epoch 8/100] [Batch 225/238] [ loss: 0.706148 ] ETA: 1 day, 13:58:36.340712
[Epoch 8/100] [Batch 226/238] [ loss: 0.684921 ] ETA: 1 day, 11:09:55.391018
[Epoch 8/100] [Batch 227/238] [ loss: 0.675564 ] ETA: 1 day, 15:56:40.354036
[Epoch 8/100] [Batch 228/238] [ loss: 0.627323 ] ETA: 1 day, 16:56:37.231462
[Epoch 8/100] [Batch 229/238] [ loss: 0.663970 ] ETA: 1 day, 13:25:14.039801
[Epoch 8/100] [Batch 230/238] [ loss: 0.648681 ] ETA: 1 day, 18:42:23.866975
[Epoch 8/100] [Batch 231/238] [ loss: 0.686137 ] ETA: 1 day, 10:08:44.493569
[Epoch 8/100] [Batch 232/238] [ loss: 0.666287 ] ETA: 1 day, 13:23:17.699837
[Epoch 8/100] [Batch 233/238] [ loss: 0.684016 ] ETA: 1 day, 11:49:58.494312
[Epoch 8/100] [Batch 234/238] [ loss: 0.689777 ] ETA: 1 day, 19:24:42.718714
[Epoch 8/100] [Batch 235/238] [ loss: 0.764434 ] ETA: 1 day, 9:52:32.578972
[Epoch 8/100] [Batch 236/238] [ loss: 0.767359 ] ETA: 1 day, 17:40:24.511142
[Epoch 8/100] [Batch 237/238] [ loss: 0.705127 ] ETA: 1 day, 16:41:41.779349
Validating... Step 237/238 / Epoch 8/100 - 0.3635 sec/step - train loss: 6.8604e-01  - val loss: 6.9882e-01
Early stopping count: 3

[Epoch 9/100] [Batch 0/238] [ loss: 0.684241 ] ETA: 105 days, 20:38:16.924271
[Epoch 9/100] [Batch 1/238] [ loss: 0.665963 ] ETA: 1 day, 14:07:14.422270
[Epoch 9/100] [Batch 2/238] [ loss: 0.650162 ] ETA: 1 day, 14:34:57.304457
[Epoch 9/100] [Batch 3/238] [ loss: 0.683337 ] ETA: 1 day, 17:41:32.746147
[Epoch 9/100] [Batch 4/238] [ loss: 0.694050 ] ETA: 1 day, 19:01:54.430972
[Epoch 9/100] [Batch 5/238] [ loss: 0.753403 ] ETA: 1 day, 14:00:54.779708
[Epoch 9/100] [Batch 6/238] [ loss: 0.717007 ] ETA: 1 day, 15:17:40.037217
[Epoch 9/100] [Batch 7/238] [ loss: 0.727030 ] ETA: 1 day, 10:58:24.391281
[Epoch 9/100] [Batch 8/238] [ loss: 0.698320 ] ETA: 1 day, 12:37:17.312603
[Epoch 9/100] [Batch 9/238] [ loss: 0.687317 ] ETA: 1 day, 20:16:02.662132
[Epoch 9/100] [Batch 10/238] [ loss: 0.716591 ] ETA: 1 day, 14:28:51.491112
[Epoch 9/100] [Batch 11/238] [ loss: 0.679326 ] ETA: 1 day, 13:44:24.334710
[Epoch 9/100] [Batch 12/238] [ loss: 0.657147 ] ETA: 1 day, 13:23:36.249113
[Epoch 9/100] [Batch 13/238] [ loss: 0.697599 ] ETA: 1 day, 16:31:23.796179
[Epoch 9/100] [Batch 14/238] [ loss: 0.660854 ] ETA: 1 day, 13:54:05.275510
[Epoch 9/100] [Batch 15/238] [ loss: 0.730582 ] ETA: 1 day, 15:56:53.797436
[Epoch 9/100] [Batch 16/238] [ loss: 0.670627 ] ETA: 1 day, 12:20:26.149644
[Epoch 9/100] [Batch 17/238] [ loss: 0.681395 ] ETA: 1 day, 10:59:58.546233
[Epoch 9/100] [Batch 18/238] [ loss: 0.678683 ] ETA: 1 day, 18:03:29.528055
[Epoch 9/100] [Batch 19/238] [ loss: 0.661977 ] ETA: 1 day, 13:31:01.632371
[Epoch 9/100] [Batch 20/238] [ loss: 0.684793 ] ETA: 1 day, 15:43:18.741867
[Epoch 9/100] [Batch 21/238] [ loss: 0.709942 ] ETA: 1 day, 15:25:34.189456
[Epoch 9/100] [Batch 22/238] [ loss: 0.726146 ] ETA: 1 day, 13:48:25.295437
[Epoch 9/100] [Batch 23/238] [ loss: 0.691880 ] ETA: 1 day, 15:57:03.254111
[Epoch 9/100] [Batch 24/238] [ loss: 0.727140 ] ETA: 1 day, 18:57:50.392880
[Epoch 9/100] [Batch 25/238] [ loss: 0.680877 ] ETA: 1 day, 16:46:29.103052
[Epoch 9/100] [Batch 26/238] [ loss: 0.662383 ] ETA: 1 day, 15:52:24.736023
[Epoch 9/100] [Batch 27/238] [ loss: 0.684636 ] ETA: 1 day, 17:26:25.125213
[Epoch 9/100] [Batch 28/238] [ loss: 0.665791 ] ETA: 1 day, 17:24:33.933349
[Epoch 9/100] [Batch 29/238] [ loss: 0.672300 ] ETA: 1 day, 12:40:26.120120
[Epoch 9/100] [Batch 30/238] [ loss: 0.738258 ] ETA: 1 day, 16:30:56.028895
[Epoch 9/100] [Batch 31/238] [ loss: 0.649498 ] ETA: 1 day, 19:49:44.342673
[Epoch 9/100] [Batch 32/238] [ loss: 0.637625 ] ETA: 1 day, 11:14:34.077739
[Epoch 9/100] [Batch 33/238] [ loss: 0.764585 ] ETA: 1 day, 14:31:39.409783
[Epoch 9/100] [Batch 34/238] [ loss: 0.689399 ] ETA: 1 day, 10:43:32.682798
[Epoch 9/100] [Batch 35/238] [ loss: 0.696708 ] ETA: 1 day, 17:42:53.367795
[Epoch 9/100] [Batch 36/238] [ loss: 0.686478 ] ETA: 1 day, 12:54:56.862266
[Epoch 9/100] [Batch 37/238] [ loss: 0.679903 ] ETA: 1 day, 13:37:57.021746
[Epoch 9/100] [Batch 38/238] [ loss: 0.700871 ] ETA: 1 day, 16:28:37.073412
[Epoch 9/100] [Batch 39/238] [ loss: 0.673764 ] ETA: 1 day, 15:12:36.673275
[Epoch 9/100] [Batch 40/238] [ loss: 0.662014 ] ETA: 1 day, 14:12:39.965751
[Epoch 9/100] [Batch 41/238] [ loss: 0.657208 ] ETA: 1 day, 14:39:50.391790
[Epoch 9/100] [Batch 42/238] [ loss: 0.675536 ] ETA: 1 day, 17:15:57.814079
[Epoch 9/100] [Batch 43/238] [ loss: 0.695213 ] ETA: 1 day, 11:27:06.865343
[Epoch 9/100] [Batch 44/238] [ loss: 0.627994 ] ETA: 2 days, 17:08:54.948109
[Epoch 9/100] [Batch 45/238] [ loss: 0.686070 ] ETA: 1 day, 12:48:41.346329
[Epoch 9/100] [Batch 46/238] [ loss: 0.671328 ] ETA: 1 day, 15:05:35.264122
[Epoch 9/100] [Batch 47/238] [ loss: 0.684379 ] ETA: 1 day, 14:13:54.316356
[Epoch 9/100] [Batch 48/238] [ loss: 0.704002 ] ETA: 1 day, 12:04:34.301667
[Epoch 9/100] [Batch 49/238] [ loss: 0.611860 ] ETA: 1 day, 11:45:25.122490
[Epoch 9/100] [Batch 50/238] [ loss: 0.651602 ] ETA: 1 day, 16:27:24.483534
[Epoch 9/100] [Batch 51/238] [ loss: 0.742951 ] ETA: 1 day, 11:44:32.326076
[Epoch 9/100] [Batch 52/238] [ loss: 0.679803 ] ETA: 1 day, 15:04:19.113845
[Epoch 9/100] [Batch 53/238] [ loss: 0.648028 ] ETA: 1 day, 10:53:54.904853
[Epoch 9/100] [Batch 54/238] [ loss: 0.751067 ] ETA: 1 day, 14:22:39.325707
[Epoch 9/100] [Batch 55/238] [ loss: 0.625952 ] ETA: 1 day, 14:11:43.697821
[Epoch 9/100] [Batch 56/238] [ loss: 0.696811 ] ETA: 1 day, 14:33:16.938323
[Epoch 9/100] [Batch 57/238] [ loss: 0.823572 ] ETA: 1 day, 17:04:52.403538
[Epoch 9/100] [Batch 58/238] [ loss: 0.702923 ] ETA: 1 day, 19:01:29.670753
[Epoch 9/100] [Batch 59/238] [ loss: 0.594744 ] ETA: 1 day, 10:57:13.049325
[Epoch 9/100] [Batch 60/238] [ loss: 0.579980 ] ETA: 1 day, 13:19:32.634986
[Epoch 9/100] [Batch 61/238] [ loss: 0.638723 ] ETA: 1 day, 13:49:46.840628
[Epoch 9/100] [Batch 62/238] [ loss: 0.698229 ] ETA: 1 day, 11:57:53.315734
[Epoch 9/100] [Batch 63/238] [ loss: 0.696508 ] ETA: 1 day, 16:43:00.153617
[Epoch 9/100] [Batch 64/238] [ loss: 0.605721 ] ETA: 1 day, 15:59:36.013274
[Epoch 9/100] [Batch 65/238] [ loss: 0.696343 ] ETA: 1 day, 15:30:52.270784
[Epoch 9/100] [Batch 66/238] [ loss: 0.725874 ] ETA: 1 day, 19:10:33.577747
[Epoch 9/100] [Batch 67/238] [ loss: 0.681196 ] ETA: 1 day, 10:43:28.450516
[Epoch 9/100] [Batch 68/238] [ loss: 0.639741 ] ETA: 1 day, 10:07:57.121205
[Epoch 9/100] [Batch 69/238] [ loss: 0.638310 ] ETA: 1 day, 15:18:03.767502
[Epoch 9/100] [Batch 70/238] [ loss: 0.774890 ] ETA: 1 day, 12:39:56.980708
[Epoch 9/100] [Batch 71/238] [ loss: 0.628438 ] ETA: 1 day, 15:03:15.884203
[Epoch 9/100] [Batch 72/238] [ loss: 0.723144 ] ETA: 1 day, 23:29:02.959636
[Epoch 9/100] [Batch 73/238] [ loss: 0.844879 ] ETA: 1 day, 13:54:38.243555
[Epoch 9/100] [Batch 74/238] [ loss: 0.708393 ] ETA: 1 day, 8:54:49.099857
[Epoch 9/100] [Batch 75/238] [ loss: 0.622801 ] ETA: 1 day, 12:59:12.955583
[Epoch 9/100] [Batch 76/238] [ loss: 0.712615 ] ETA: 1 day, 12:40:37.225614
[Epoch 9/100] [Batch 77/238] [ loss: 0.645512 ] ETA: 1 day, 12:42:12.068980
[Epoch 9/100] [Batch 78/238] [ loss: 0.720194 ] ETA: 1 day, 18:02:06.602244
[Epoch 9/100] [Batch 79/238] [ loss: 0.656161 ] ETA: 1 day, 16:48:51.581109
[Epoch 9/100] [Batch 80/238] [ loss: 0.664625 ] ETA: 1 day, 12:36:04.043529
[Epoch 9/100] [Batch 81/238] [ loss: 0.687770 ] ETA: 1 day, 15:52:51.028553
[Epoch 9/100] [Batch 82/238] [ loss: 0.593427 ] ETA: 1 day, 20:33:53.479815
[Epoch 9/100] [Batch 83/238] [ loss: 0.682546 ] ETA: 1 day, 12:55:59.186375
[Epoch 9/100] [Batch 84/238] [ loss: 0.678375 ] ETA: 1 day, 19:18:05.418540
[Epoch 9/100] [Batch 85/238] [ loss: 0.647765 ] ETA: 1 day, 11:10:11.504049
[Epoch 9/100] [Batch 86/238] [ loss: 0.608936 ] ETA: 1 day, 16:50:37.616414
[Epoch 9/100] [Batch 87/238] [ loss: 0.589979 ] ETA: 1 day, 12:09:38.636534
[Epoch 9/100] [Batch 88/238] [ loss: 0.755120 ] ETA: 1 day, 17:55:03.839393
[Epoch 9/100] [Batch 89/238] [ loss: 0.707544 ] ETA: 1 day, 12:43:58.660546
[Epoch 9/100] [Batch 90/238] [ loss: 0.725877 ] ETA: 1 day, 14:43:49.296844
[Epoch 9/100] [Batch 91/238] [ loss: 0.797005 ] ETA: 1 day, 13:22:14.049487
[Epoch 9/100] [Batch 92/238] [ loss: 0.765290 ] ETA: 1 day, 15:12:20.509601
[Epoch 9/100] [Batch 93/238] [ loss: 0.685833 ] ETA: 1 day, 17:48:38.163019
[Epoch 9/100] [Batch 94/238] [ loss: 0.704624 ] ETA: 1 day, 10:24:57.341749
[Epoch 9/100] [Batch 95/238] [ loss: 0.688619 ] ETA: 1 day, 17:43:39.709778
[Epoch 9/100] [Batch 96/238] [ loss: 0.719721 ] ETA: 1 day, 12:28:53.012755
[Epoch 9/100] [Batch 97/238] [ loss: 0.680468 ] ETA: 1 day, 10:35:44.638470
[Epoch 9/100] [Batch 98/238] [ loss: 0.621287 ] ETA: 1 day, 13:38:22.715359
[Epoch 9/100] [Batch 99/238] [ loss: 0.711916 ] ETA: 1 day, 12:17:36.986208
[Epoch 9/100] [Batch 100/238] [ loss: 0.684806 ] ETA: 1 day, 17:20:45.473903
[Epoch 9/100] [Batch 101/238] [ loss: 0.674837 ] ETA: 1 day, 14:42:19.051143
[Epoch 9/100] [Batch 102/238] [ loss: 0.746838 ] ETA: 1 day, 12:51:33.507101
[Epoch 9/100] [Batch 103/238] [ loss: 0.696838 ] ETA: 1 day, 13:06:15.199832
[Epoch 9/100] [Batch 104/238] [ loss: 0.711677 ] ETA: 1 day, 11:55:51.765337
[Epoch 9/100] [Batch 105/238] [ loss: 0.759297 ] ETA: 1 day, 13:47:02.377913
[Epoch 9/100] [Batch 106/238] [ loss: 0.717421 ] ETA: 1 day, 15:51:45.799770
[Epoch 9/100] [Batch 107/238] [ loss: 0.672375 ] ETA: 1 day, 15:19:50.921496
[Epoch 9/100] [Batch 108/238] [ loss: 0.722297 ] ETA: 1 day, 15:18:35.092289
[Epoch 9/100] [Batch 109/238] [ loss: 0.673400 ] ETA: 1 day, 10:58:41.800242
[Epoch 9/100] [Batch 110/238] [ loss: 0.647018 ] ETA: 1 day, 15:47:35.157484
[Epoch 9/100] [Batch 111/238] [ loss: 0.637095 ] ETA: 1 day, 13:24:24.897096
[Epoch 9/100] [Batch 112/238] [ loss: 0.675203 ] ETA: 1 day, 11:20:22.091739
[Epoch 9/100] [Batch 113/238] [ loss: 0.656022 ] ETA: 1 day, 16:45:39.745793
[Epoch 9/100] [Batch 114/238] [ loss: 0.712519 ] ETA: 1 day, 12:00:24.468586
[Epoch 9/100] [Batch 115/238] [ loss: 0.601844 ] ETA: 1 day, 11:09:07.358706
[Epoch 9/100] [Batch 116/238] [ loss: 0.641211 ] ETA: 1 day, 15:40:42.779010
[Epoch 9/100] [Batch 117/238] [ loss: 0.694973 ] ETA: 1 day, 10:02:10.517610
[Epoch 9/100] [Batch 118/238] [ loss: 0.687421 ] ETA: 1 day, 13:19:09.822564
[Epoch 9/100] [Batch 119/238] [ loss: 0.678274 ] ETA: 1 day, 13:56:41.041700
[Epoch 9/100] [Batch 120/238] [ loss: 0.694217 ] ETA: 1 day, 14:46:26.339033
[Epoch 9/100] [Batch 121/238] [ loss: 0.720682 ] ETA: 1 day, 16:40:44.677234
[Epoch 9/100] [Batch 122/238] [ loss: 0.669785 ] ETA: 1 day, 10:20:10.920280
[Epoch 9/100] [Batch 123/238] [ loss: 0.786201 ] ETA: 1 day, 11:16:06.004105
[Epoch 9/100] [Batch 124/238] [ loss: 0.706783 ] ETA: 1 day, 14:53:09.328757
[Epoch 9/100] [Batch 125/238] [ loss: 0.714935 ] ETA: 1 day, 13:07:23.359191
[Epoch 9/100] [Batch 126/238] [ loss: 0.643119 ] ETA: 1 day, 18:45:44.027624
[Epoch 9/100] [Batch 127/238] [ loss: 0.774604 ] ETA: 1 day, 10:34:32.638978
[Epoch 9/100] [Batch 128/238] [ loss: 0.631763 ] ETA: 1 day, 13:20:30.418866
[Epoch 9/100] [Batch 129/238] [ loss: 0.714443 ] ETA: 1 day, 17:43:01.080213
[Epoch 9/100] [Batch 130/238] [ loss: 0.625521 ] ETA: 1 day, 12:46:58.389736
[Epoch 9/100] [Batch 131/238] [ loss: 0.642770 ] ETA: 1 day, 18:09:02.191419
[Epoch 9/100] [Batch 132/238] [ loss: 0.740054 ] ETA: 1 day, 14:11:56.320292
[Epoch 9/100] [Batch 133/238] [ loss: 0.712304 ] ETA: 1 day, 13:13:08.468260
[Epoch 9/100] [Batch 134/238] [ loss: 0.694304 ] ETA: 1 day, 22:05:46.854022
[Epoch 9/100] [Batch 135/238] [ loss: 0.742907 ] ETA: 1 day, 13:25:44.345391
[Epoch 9/100] [Batch 136/238] [ loss: 0.705861 ] ETA: 1 day, 12:57:24.707465
[Epoch 9/100] [Batch 137/238] [ loss: 0.674146 ] ETA: 1 day, 19:10:28.882314
[Epoch 9/100] [Batch 138/238] [ loss: 0.710957 ] ETA: 1 day, 15:05:56.453152
[Epoch 9/100] [Batch 139/238] [ loss: 0.677072 ] ETA: 1 day, 15:45:49.594420
[Epoch 9/100] [Batch 140/238] [ loss: 0.700115 ] ETA: 1 day, 18:21:53.003109
[Epoch 9/100] [Batch 141/238] [ loss: 0.701948 ] ETA: 1 day, 13:36:08.082187
[Epoch 9/100] [Batch 142/238] [ loss: 0.731543 ] ETA: 1 day, 15:26:03.123087
[Epoch 9/100] [Batch 143/238] [ loss: 0.698121 ] ETA: 1 day, 14:04:20.514303
[Epoch 9/100] [Batch 144/238] [ loss: 0.676302 ] ETA: 1 day, 11:20:19.521793
[Epoch 9/100] [Batch 145/238] [ loss: 0.675407 ] ETA: 1 day, 17:59:36.963645
[Epoch 9/100] [Batch 146/238] [ loss: 0.665118 ] ETA: 1 day, 13:35:09.904747
[Epoch 9/100] [Batch 147/238] [ loss: 0.687449 ] ETA: 1 day, 19:06:14.789158
[Epoch 9/100] [Batch 148/238] [ loss: 0.677213 ] ETA: 1 day, 19:19:33.193202
[Epoch 9/100] [Batch 149/238] [ loss: 0.639878 ] ETA: 1 day, 15:33:56.033406
[Epoch 9/100] [Batch 150/238] [ loss: 0.717521 ] ETA: 1 day, 14:41:00.334077
[Epoch 9/100] [Batch 151/238] [ loss: 0.716904 ] ETA: 1 day, 13:53:44.247763
[Epoch 9/100] [Batch 152/238] [ loss: 0.644544 ] ETA: 1 day, 12:46:03.778957
[Epoch 9/100] [Batch 153/238] [ loss: 0.707566 ] ETA: 1 day, 13:47:22.849541
[Epoch 9/100] [Batch 154/238] [ loss: 0.642952 ] ETA: 1 day, 10:40:49.675781
[Epoch 9/100] [Batch 155/238] [ loss: 0.668759 ] ETA: 1 day, 13:35:28.965297
[Epoch 9/100] [Batch 156/238] [ loss: 0.650142 ] ETA: 1 day, 13:16:08.025297
[Epoch 9/100] [Batch 157/238] [ loss: 0.701166 ] ETA: 1 day, 15:18:28.642977
[Epoch 9/100] [Batch 158/238] [ loss: 0.674549 ] ETA: 1 day, 10:09:13.483820
[Epoch 9/100] [Batch 159/238] [ loss: 0.701270 ] ETA: 1 day, 14:41:42.535904
[Epoch 9/100] [Batch 160/238] [ loss: 0.721323 ] ETA: 1 day, 17:06:46.133770
[Epoch 9/100] [Batch 161/238] [ loss: 0.646923 ] ETA: 1 day, 19:56:16.085175
[Epoch 9/100] [Batch 162/238] [ loss: 0.666821 ] ETA: 1 day, 11:35:29.511564
[Epoch 9/100] [Batch 163/238] [ loss: 0.693501 ] ETA: 1 day, 12:21:29.086611
[Epoch 9/100] [Batch 164/238] [ loss: 0.663743 ] ETA: 1 day, 12:13:46.321370
[Epoch 9/100] [Batch 165/238] [ loss: 0.715948 ] ETA: 1 day, 20:19:01.664830
[Epoch 9/100] [Batch 166/238] [ loss: 0.663475 ] ETA: 1 day, 12:20:41.196393
[Epoch 9/100] [Batch 167/238] [ loss: 0.667127 ] ETA: 1 day, 15:17:42.949439
[Epoch 9/100] [Batch 168/238] [ loss: 0.719974 ] ETA: 1 day, 16:11:16.805139
[Epoch 9/100] [Batch 169/238] [ loss: 0.678239 ] ETA: 1 day, 16:19:21.543024
[Epoch 9/100] [Batch 170/238] [ loss: 0.687580 ] ETA: 1 day, 11:03:19.488197
[Epoch 9/100] [Batch 171/238] [ loss: 0.688388 ] ETA: 1 day, 16:39:55.212966
[Epoch 9/100] [Batch 172/238] [ loss: 0.690753 ] ETA: 1 day, 12:46:26.941323
[Epoch 9/100] [Batch 173/238] [ loss: 0.764346 ] ETA: 1 day, 14:15:19.430678
[Epoch 9/100] [Batch 174/238] [ loss: 0.779673 ] ETA: 1 day, 17:37:07.105403
[Epoch 9/100] [Batch 175/238] [ loss: 0.736332 ] ETA: 1 day, 15:41:49.171272
[Epoch 9/100] [Batch 176/238] [ loss: 0.675962 ] ETA: 1 day, 13:40:57.678845
[Epoch 9/100] [Batch 177/238] [ loss: 0.706812 ] ETA: 1 day, 15:36:39.154541
[Epoch 9/100] [Batch 178/238] [ loss: 0.699582 ] ETA: 1 day, 15:32:01.946154
[Epoch 9/100] [Batch 179/238] [ loss: 0.706316 ] ETA: 1 day, 12:42:22.734736
[Epoch 9/100] [Batch 180/238] [ loss: 0.768622 ] ETA: 1 day, 12:52:18.445282
[Epoch 9/100] [Batch 181/238] [ loss: 0.672176 ] ETA: 1 day, 12:00:29.928879
